respID,stateChar,stateNum,whereLive,religion,religionOther,raceAfricanAmOrBlack,raceAsian,raceWhite,raceIndian,raceMiddleEast,raceLatino,raceNativeAm,racePacificIsl,raceOther
R_2P7nxW2p1uqC2rj,RI,47,City,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_27qiozHcaONBGpT,SC,48,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_afy1mux2gLqIjf3,MS,29,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3pfBOLLUJY2yDPC,NC,38,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1PbjmwHdx72TVbD,NY,37,Rural area,Do not actively practice a particular religion,,,Asian,European/Causasian,,,,,,
R_3qaPYGSAOv9mKQJ,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3G7c4Kdiz3iR42B,CA,6,City,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_33BIVrt1ILMX8nM,PA,45,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1n0X415WQ5f6wP3,VA,54,Rural area,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_s6YePsnrZeWQ5tT,PA,45,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2ZBs58HRkd7Lg5a,OR,43,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2TvGd1hrultod12,NJ,35,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_22EPVIMkEtcI4wq,NC,38,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_ePA7UpGLitg6nEl,MA,25,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_C3n880Z8SQw9X2N,CA,6,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_2cbl5xKA6R8bYyQ,FL,11,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3D87dTQ3JhqRyZU,CT,8,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1Qb9pd1BLlEtyNR,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_QnW7CTfrSsdU3E5,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2PtIbcHZ8u0YMEo,LA,21,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3gUfoOgRCQGlZxM,ME,22,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_OB7ehlq5OJoQD61,UT,52,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1n1wjjzddMzLeZb,MI,26,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1hR4N5eII1iIIdY,CA,6,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_RPMU6XSc6uiurNn,CA,6,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1OWcBserOA614GH,NE,32,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3j6cIOUWydxutnV,CA,6,City,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_25GXfwxkR8HiYxy,IN,17,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1QK5wFWs4qMgr2D,PA,45,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_DI9Id0o0OGAJRi9,KS,19,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1jpHVggHcGOOqcm,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_25GEAu80T9cyu4Z,KY,20,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2EFXDI8FOP6Jmn7,LA,21,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3Gv40BLtJZeEn2P,AR,5,Rural area,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_27CD3Gjn7JC0fXk,WA,56,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_33a697fk7BzWtf4,NY,37,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_3FRQArOC1JPq19C,AR,5,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_z20IQu3MiX26BUt,WI,58,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1C2SqfvsQWh1QWD,FL,11,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1GuWWROGyKX8HBX,IL,16,City,Jewish,,,,European/Causasian,,,,,,
R_2Cq6vmx0xH8HzwB,MN,28,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1CpRtpm8NjBQleN,MI,26,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2zYdNXgzG437eNc,WV,57,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3r0TeKanwjKKL6A,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_tYCYtCaceMaTDON,KS,19,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,Middle Eastern,,,,
R_8vlpw3NzClheZ1v,TX,51,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,Middle Eastern,,,,
R_3PYs0Y6CTCBuPyh,GA,12,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1ewNd3BEWMGAMGx,WI,58,Rural area,Other,Moravian,,,European/Causasian,,,,,,
R_1C87ZV1TaUiMlTy,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,"Latino, Hispanic, or Spanish",,,
R_1qePfgJsFS24qcs,OH,41,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2bTrAsjI9EAyZaZ,MS,29,Rural area,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_1Clwj9odHhqM2k6,MA,25,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1NfanGmFzo38Ltr,NV,33,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_a3JVnxEbRTzEam5,WI,58,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1Nt7Om9fl0y9bKB,VA,54,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1EhBUIDce1uoECk,VA,54,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3gNnmgtuhmsREhi,NY,37,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1GwDS3j4FqJz4FK,NY,37,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1q9PKrKacoK7YDb,WY,59,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_sijVcAcaNgMg12h,NC,38,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3RgweBMEBKDDX46,FL,11,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1MkydNtYDcieqB3,CA,6,Rural area,Muslim,,,,European/Causasian,,,,,,
R_3M3vAeALin6zrb3,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2SdfcIXWnmbdB4w,NV,33,City,Other,pagan,,Asian,European/Causasian,,,,,Pacific Islander,
R_26o2E369bp8qjnt,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_zeWWsXi50jBBROp,WA,56,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2w7ABJpGl4S5ZFa,MN,28,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_RXBzGdegUBBt2Lv,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,Pacific Islander,
R_yygAJ42icSKxAzL,NC,38,Suburb,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_242iW5uOtkxDv41,,,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3O0NnR0ktUgAEDd,CO,7,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_8dhQzP1Q67XIvER,FL,11,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1PepKyxvi0qXBgA,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2EtWF4ffxs10ygI,OH,41,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1pSEm1dLWWtN2SQ,FL,11,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_21pMPAdmyEFIQKv,OR,43,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2QSsPO8T6QxoyIu,NJ,35,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1cXGIPOLq34qr6S,PA,45,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2RajBvWbsoPk8HN,IN,17,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3nqnaaMoMlJmwRL,AL,1,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_W27JRnPX1VyhtHX,NJ,35,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3kdNTdFsOhMzFPq,CA,6,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_cva1YuLmhySFtIt,KY,20,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3s1F085982nUOyx,IL,16,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_32SfnEJjkF92zCP,AL,1,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_6M75qF4YdIXwyyt,CA,6,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2wb1tUVKnDlcja1,MD,23,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2fGNysluNSOrQTH,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_YQUNtYvjJ8THipz,KY,20,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_sG0SXSkZWag5OF3,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1o1hkHei3T4Rfav,CA,6,Rural area,Spiritual practice not associated with a specific religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_2wget3bXltGuiNf,CT,8,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_0vJCpoKcoLZwLYt,IN,17,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1QMGCUpIiFxowwt,FL,11,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3xGwAjLjB9v43Zz,FL,11,Suburb,Other,Wiccan,African American or Black,,,,,,,,
R_2EuyhZLuWAl4xxx,FL,11,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_e2qPmJzCNJD54T7,MI,26,Suburb,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_1KlEVY5L866yaL0,TX,51,City,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_z2x6xY60On5ARQl,CA,6,City,Do not actively practice a particular religion,,,,,,,,,,
R_2R1FvIRn3WMqCVR,IN,17,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3k7gkMIKzXhx8Zy,PA,45,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_xbXImUrKK477rDX,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2BrnnxEWIkRmKjE,TX,51,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2YzBadNReBeDv1X,CA,6,Suburb,Other,Presbyterian,,,,,,,,,Italian & Mexican American
R_2zx7yaYKdMZlI2D,CA,6,Suburb,Do not actively practice a particular religion,,,Asian,,,,,,,
R_2wz8LhUGNYRISVX,GA,12,Suburb,Spiritual practice not associated with a specific religion,,African American or Black,,,,,,,,
R_3fC8Jign3uyfWk4,CT,8,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2fBjMlJwUPpU2sh,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_cT7Vgme0nNTQGC5,ME,22,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_aYnVEUVXPRGujQt,WA,56,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_26eHjaZo06SrvgQ,AZ,4,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2du0zEJ46qBWmHf,OH,41,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1n8SvO1nWNby5FM,TX,51,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1onAnre7q557JZI,MI,26,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_PIBgPe9it2hlR4t,IN,17,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3JsgzNb4nYKJnqW,GA,12,Rural area,Other,,African American or Black,,,,,,,,
R_2Bsa6o1ZcdSMkhO,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1mJ0g5Sx7X9qWUm,MN,28,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1lxTBQDuDhrr5lW,GA,12,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3M9VZnUVjZN6Bip,MN,28,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_ehSZQ38pZKxVzep,AZ,4,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3plEsAn8cWrw0Nq,OH,41,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3iD82ZLsLta08VK,GA,12,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_21oyAP9VPknx5ga,NE,32,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1C7qCYSaCtRRRMG,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_1cYcVktC1PYnDJD,AZ,4,Suburb,Other,LDS,,,European/Causasian,,,,,,
R_1hAxUklcwVqY29T,AZ,4,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3OdZGbauEzF9Oaq,NY,37,City,Do not actively practice a particular religion,,,,,,,,,,mixed race
R_O2ODqigP2IZb853,PA,45,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2t2SYTgIEEprdzr,FL,11,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,Middle Eastern,,,,
R_3is4IYk0BPbJ6uu,IN,17,Suburb,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_1KjbUybiP0C8uGm,TN,50,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_UAytdkypDz8Ew2R,SC,48,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2D5BmTJHAYbLg1l,OR,43,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_1dtXslFeiplGF80,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1rc8Wz3seV6a14d,IL,16,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_2P53mdZoazehFaX,OR,43,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3nN9G2rFwxvabUU,MI,26,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_12GDiSCg68tOf3K,MI,26,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_TqpkmitObDGVDNv,MO,30,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_216vcxjV7VEMl8S,IN,17,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2QY5JzM7Phe1OD4,CA,6,City,Other,Odinism,,,European/Causasian,,,,,,
R_2VgQ2APVHqIdQlq,MI,26,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1i2QWUol1rbYtGR,CA,6,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1HbfM40A43Y0WPW,WA,56,City,Jewish,,,,European/Causasian,,,,,,
R_3qEBsB3G42PsdJK,FL,11,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2UXXl2QQyjN0CqX,CA,6,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_3fOGEVUeJ9BLEjt,TX,51,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3LjsnJEsnX0a3Dk,NC,38,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_w11s3MlbqmBOJDH,MA,25,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_9v5Cwc7T6O1kGad,OH,41,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_Op553Qa3yeBnidb,CT,8,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3L6lALFhuNp7Lvj,OH,41,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1lz6laz1cDIqyEI,MI,26,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2XjSo9Xa4tHmwpv,OH,41,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3NxI9UY6ckLFJum,SC,48,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2SruJtll9GbrN5m,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_2f1iiUcH04X59TU,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_2pXizDY6pIso7sL,CO,7,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_vB2EV4RZ2LflPl7,CA,6,Suburb,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_2aqOBwuEqJhwRke,TX,51,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_30oPboil5teNcJR,KY,20,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_7TyhC05myfJCqjf,VA,54,City,"Christian (Catholic, Protestant, etc.)",,,,,,,,Native American,,
R_2sbdPAKMEEnxLoG,MD,23,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_D2wNTd09CxMVAM9,IL,16,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_OuJ6O9j0CTBTEmB,TX,51,Suburb,Muslim,,,,,,Middle Eastern,,,,
R_2Cwig22giMeWuE3,FL,11,City,Do not actively practice a particular religion,,,,,,,"Latino, Hispanic, or Spanish",,,
R_324n70xQLGdgxTt,CA,6,Rural area,"Christian (Catholic, Protestant, etc.)",,,Asian,European/Causasian,,,,Native American,,
R_d4naUqqgN0q18OZ,LA,21,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,,,
R_1rxqkr2rsjYfo9E,NY,37,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1GKeRJV65ov4UsQ,CA,6,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3gRcAWo66DGc1kM,ND,39,City,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_330XN83uFY7ryWx,NJ,35,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_2CZELzDy5VvHJq3,NJ,35,Suburb,"Christian (Catholic, Protestant, etc.)",,,,,,,"Latino, Hispanic, or Spanish",,,
R_2QRr0D3gLuPV4cN,AL,1,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_cZRkNBIjOLUBxdL,NY,37,City,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_VKfU3r8Ajw4PQ8F,OR,43,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3qgkPcP39Py51QG,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1GZlQJZbt0nQQef,UT,52,City,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3q7l4uA3AQpBfxW,IL,16,City,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,Indian,,,,,
R_1n9rzM7nKbCPrPG,PA,45,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_ZxcHLtV7XYf01j3,NC,38,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2aQrXKGUJ68FZkC,GA,12,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1mmU530E7LfH0NH,VA,54,Suburb,Spiritual practice not associated with a specific religion,,,,European/Causasian,,,,,,
R_2dVX7yPMVRHl4gP,MS,29,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,Native American,,
R_T5Y0kXGe45aELAt,PA,45,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2cdUglgTXDDae8a,FL,11,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2965DEhN6ei6kvA,NC,38,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_3GuATetdHNyvi0q,FL,11,City,"Christian (Catholic, Protestant, etc.)",,,Asian,,,,,Native American,,
R_21hxUfPQtXpdTof,VA,54,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_9TZjSIdXO1gU9RT,NJ,35,City,Other,Baptist,African American or Black,,,,,,,,
R_2y2RfJnrMiJKpUD,AZ,4,Rural area,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_332KP60vzM011oq,FL,11,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_1q8P0PzwfAAmnAW,NY,37,Suburb,Do not actively practice a particular religion,,African American or Black,,,,,,,,
R_sbNd0NcnGOI0omt,SC,48,Suburb,Do not actively practice a particular religion,,,,European/Causasian,,,,,,
R_3lrfPqO19skS5mE,NY,37,Rural area,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_308jL4MeRvydxUz,OH,41,Suburb,"Christian (Catholic, Protestant, etc.)",,African American or Black,,,,,,,,
R_3IRVGeL0N8zMPQ4,OH,41,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2dBgTLzkJw3ypW3,NC,38,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_2diODO4MCPW9gHc,MA,25,Suburb,"Christian (Catholic, Protestant, etc.)",,,,European/Causasian,,,,,,
R_1ffjHiqqQYLM8Kj,GA,12,Rural area,Do not actively practice a particular religion,,African American or Black,,European/Causasian,,,,,,
